log_type,timestamp,col3,col4,col5
deployment,2025-09-21T22:28:19.0258974Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0260696Z,INFO,[local-action-node12/test-node16] ⭐ Run Main ./actions/node16,
deployment,2025-09-21T22:28:19.0262543Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0264414Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0265837Z,INFO,[local-action-node12/test-node20] ⭐ Run Main ./actions/node20,
deployment,2025-09-21T22:28:19.0267387Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0269528Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0272148Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0274384Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0276713Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0679767Z,INFO,[local-action-node12/test-node12]   | Hello Mona the Octocat!,
deployment,2025-09-21T22:28:19.0689542Z,INFO,[local-action-node12/test-node12]   ⚙  ::set-output:: time=22:28:19 GMT+0000 (Coordinated Universal Time),
deployment,2025-09-21T22:28:19.0690701Z,INFO,[local-action-node12/test-node12]   | The event payload: {},
deployment,2025-09-21T22:28:19.0730614Z,INFO,[local-action-node12/test-node12]   ✅  Success - Main ./actions/node12 [53.209045ms],
deployment,2025-09-21T22:28:19.0743095Z,INFO,[local-action-node12/test-node12] ⭐ Run Complete job,
deployment,2025-09-21T22:28:19.0746545Z,INFO,[local-action-node12/test-node12] Cleaning up container for job test-node12,
deployment,2025-09-21T22:28:19.0957772Z,INFO,[local-action-node12/test-node20]   | Hello Mona the Octocat!,
deployment,2025-09-21T22:28:19.0958929Z,INFO,[local-action-node12/test-node16]   | Hello Mona the Octocat!,
deployment,2025-09-21T22:28:19.0964896Z,INFO,[local-action-node12/test-node16]   |,
deployment,2025-09-21T22:28:19.0972624Z,INFO,[local-action-node12/test-node20]   |,
deployment,2025-09-21T22:28:19.0975793Z,INFO,[local-action-node12/test-node20]   ⚙  ::set-output:: time=22:28:19 GMT+0000 (Coordinated Universal Time),
deployment,2025-09-21T22:28:19.0976792Z,INFO,[local-action-node12/test-node20]   | The event payload: {},
deployment,2025-09-21T22:28:19.0978079Z,INFO,[local-action-node12/test-node16]   ⚙  ::set-output:: time=22:28:19 GMT+0000 (Coordinated Universal Time),
deployment,2025-09-21T22:28:19.0979040Z,INFO,[local-action-node12/test-node16]   | The event payload: {},
deployment,2025-09-21T22:28:19.1024341Z,INFO,[local-action-node12/test-node20]   ✅  Success - Main ./actions/node20 [80.38643ms],
deployment,2025-09-21T22:28:19.1030365Z,INFO,[local-action-node12/test-node16]   ✅  Success - Main ./actions/node16 [81.023777ms],
deployment,2025-09-21T22:28:19.1033139Z,INFO,[local-action-node12/test-node20] ⭐ Run Complete job,
deployment,2025-09-21T22:28:19.1034326Z,INFO,[local-action-node12/test-node20] Cleaning up container for job test-node20,
deployment,2025-09-21T22:28:19.1035753Z,INFO,[local-action-node12/test-node16] ⭐ Run Complete job,
deployment,2025-09-21T22:28:19.1036837Z,INFO,[local-action-node12/test-node16] Cleaning up container for job test-node16,
deployment,2025-09-21T22:28:19.1448285Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.1450330Z,INFO,[local-action-node12/test-node12]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:19.1451254Z,INFO,[local-action-node12/test-node12] 🏁  Job succeeded,
deployment,2025-09-21T22:28:19.1657625Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.1659560Z,INFO,[local-action-node12/test-node16]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:19.1660510Z,INFO,[local-action-node12/test-node16] 🏁  Job succeeded,
deployment,2025-09-21T22:28:19.1692026Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.1694041Z,INFO,[local-action-node12/test-node20]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:19.1695080Z,INFO,[local-action-node12/test-node20] 🏁  Job succeeded,
deployment,2025-09-21T22:28:19.2003819Z,INFO,##[group]Run codecov/codecov-action@v5,
deployment,2025-09-21T22:28:19.2004111Z,INFO,with:,
deployment,2025-09-21T22:28:19.2004306Z,INFO,files: coverage.txt,
deployment,2025-09-21T22:28:19.2004521Z,ERROR,fail_ci_if_error: true,
deployment,2025-09-21T22:28:19.2004823Z,INFO,token: ***,
deployment,2025-09-21T22:28:19.2005016Z,INFO,disable_file_fixes: false,
deployment,2025-09-21T22:28:19.2005451Z,INFO,disable_search: false,
deployment,2025-09-21T22:28:19.2005676Z,INFO,disable_safe_directory: false,
deployment,2025-09-21T22:28:19.2005917Z,INFO,disable_telem: false,
deployment,2025-09-21T22:28:19.2006119Z,INFO,dry_run: false,
deployment,2025-09-21T22:28:19.2006313Z,INFO,git_service: github,
deployment,2025-09-21T22:28:19.2006515Z,INFO,gcov_executable: gcov,
deployment,2025-09-21T22:28:19.2006742Z,INFO,handle_no_reports_found: false,
deployment,2025-09-21T22:28:19.2006997Z,INFO,recurse_submodules: false,
deployment,2025-09-21T22:28:19.2007229Z,INFO,run_command: upload-coverage,
deployment,2025-09-21T22:28:19.2007468Z,INFO,skip_validation: false,
deployment,2025-09-21T22:28:19.2007703Z,INFO,use_legacy_upload_endpoint: false,
deployment,2025-09-21T22:28:19.2007948Z,INFO,use_oidc: false,
deployment,2025-09-21T22:28:19.2008141Z,INFO,use_pypi: false,
deployment,2025-09-21T22:28:19.2008361Z,INFO,verbose: false,
deployment,2025-09-21T22:28:19.2008549Z,INFO,version: latest,
deployment,2025-09-21T22:28:19.2008737Z,INFO,env:,
deployment,2025-09-21T22:28:19.2008909Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2009108Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2009338Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2009529Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2009728Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.2091918Z,INFO,"##[group]Run missing_deps=""""",
deployment,2025-09-21T22:28:19.2092222Z,INFO,"[36;1mmissing_deps=""""[0m",
deployment,2025-09-21T22:28:19.2092446Z,INFO,[36;1m[0m,
deployment,2025-09-21T22:28:19.2092658Z,INFO,[36;1m# Check for required commands[0m,
deployment,2025-09-21T22:28:19.2092957Z,INFO,[36;1mfor cmd in bash git curl gpg; do[0m,
deployment,2025-09-21T22:28:19.2093271Z,INFO,"[36;1m  if ! command -v ""$cmd"" >/dev/null 2>&1; then[0m",
deployment,2025-09-21T22:28:19.2093599Z,INFO,"[36;1m    missing_deps=""$missing_deps $cmd""[0m",
deployment,2025-09-21T22:28:19.2093871Z,INFO,[36;1m  fi[0m,
deployment,2025-09-21T22:28:19.2094061Z,INFO,[36;1mdone[0m,
deployment,2025-09-21T22:28:19.2094245Z,INFO,[36;1m[0m,
deployment,2025-09-21T22:28:19.2094469Z,INFO,[36;1m# Report missing required dependencies[0m,
deployment,2025-09-21T22:28:19.2094789Z,INFO,"[36;1mif [ -n ""$missing_deps"" ]; then[0m",
deployment,2025-09-21T22:28:19.2095235Z,ERROR,"[36;1m  echo ""Error: The following required dependencies are missing:$missing_deps""[0m",
deployment,2025-09-21T22:28:19.2095800Z,INFO,"[36;1m  echo ""Please install these dependencies before using this action.""[0m",
deployment,2025-09-21T22:28:19.2096212Z,INFO,[36;1m  exit 1[0m,
deployment,2025-09-21T22:28:19.2096432Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.2096621Z,INFO,[36;1m[0m,
deployment,2025-09-21T22:28:19.2096906Z,INFO,"[36;1mecho ""All required system dependencies are available.""[0m",
deployment,2025-09-21T22:28:19.2137588Z,INFO,shell: /usr/bin/sh -e {0},
deployment,2025-09-21T22:28:19.2137976Z,INFO,env:,
deployment,2025-09-21T22:28:19.2138235Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2138523Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2138857Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2139115Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2139406Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.2180060Z,INFO,All required system dependencies are available.,
deployment,2025-09-21T22:28:19.2209056Z,INFO,##[group]Run CC_ACTION_VERSION=$(cat ${GITHUB_ACTION_PATH}/src/version),
deployment,2025-09-21T22:28:19.2209498Z,INFO,[36;1mCC_ACTION_VERSION=$(cat ${GITHUB_ACTION_PATH}/src/version)[0m,
deployment,2025-09-21T22:28:19.2209920Z,INFO,"[36;1mecho -e ""\033[0;32m==>\033[0m Running Action version $CC_ACTION_VERSION""[0m",
deployment,2025-09-21T22:28:19.2239598Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.2239945Z,INFO,env:,
deployment,2025-09-21T22:28:19.2240119Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2240327Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2240549Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2240740Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2240936Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.2302540Z,INFO,[0;32m==>[0m Running Action version 5.5.1,
deployment,2025-09-21T22:28:19.2358251Z,INFO,"##[group]Run git config --global --add safe.directory ""/home/runner/work/act/act""",
deployment,2025-09-21T22:28:19.2358877Z,INFO,"[36;1mgit config --global --add safe.directory ""/home/runner/work/act/act""[0m",
deployment,2025-09-21T22:28:19.2359435Z,INFO,"[36;1mgit config --global --add safe.directory ""$GITHUB_WORKSPACE""[0m",
deployment,2025-09-21T22:28:19.2387848Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.2388285Z,INFO,env:,
deployment,2025-09-21T22:28:19.2388510Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2388781Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2389075Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2389316Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2389722Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.2498553Z,INFO,"##[group]Run CC_FORK=""false""",
deployment,2025-09-21T22:28:19.2498872Z,INFO,"[36;1mCC_FORK=""false""[0m",
deployment,2025-09-21T22:28:19.2499514Z,INFO,"[36;1mif [ -n ""$GITHUB_EVENT_PULL_REQUEST_HEAD_REPO_FULL_NAME"" ] && [ ""$GITHUB_EVENT_PULL_REQUEST_HEAD_REPO_FULL_NAME"" != ""$GITHUB_REPOSITORY"" ];[0m",
deployment,2025-09-21T22:28:19.2500191Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.2500465Z,INFO,"[36;1m  echo -e ""\033[0;32m==>\033[0m Fork detected""[0m",
deployment,2025-09-21T22:28:19.2500819Z,INFO,"[36;1m  CC_FORK=""true""[0m",
deployment,2025-09-21T22:28:19.2501069Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.2501334Z,INFO,"[36;1mecho ""CC_FORK=$CC_FORK"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.2528342Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.2528730Z,INFO,env:,
deployment,2025-09-21T22:28:19.2528943Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2529190Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2529458Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2529683Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2530156Z,INFO,GITHUB_EVENT_PULL_REQUEST_HEAD_LABEL: nektos:dependabot/github_actions/dependencies-27043a4009,
deployment,2025-09-21T22:28:19.2530783Z,INFO,GITHUB_EVENT_PULL_REQUEST_HEAD_REPO_FULL_NAME: nektos/act,
deployment,2025-09-21T22:28:19.2531171Z,INFO,GITHUB_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2531443Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.2633967Z,INFO,##[group]Run actions/github-script@60a0d83039c74a4aee543508d2ffcb1c3799cdea,
deployment,2025-09-21T22:28:19.2634401Z,INFO,with:,
deployment,2025-09-21T22:28:19.2635069Z,INFO,script: if (process.env.CC_USE_OIDC === 'true' && process.env.CC_FORK != 'true') {,
deployment,2025-09-21T22:28:19.2635996Z,INFO,github-token: ***,
deployment,2025-09-21T22:28:19.2636233Z,INFO,debug: false,
deployment,2025-09-21T22:28:19.2636487Z,INFO,user-agent: actions/github-script,
deployment,2025-09-21T22:28:19.2636794Z,INFO,result-encoding: json,
deployment,2025-09-21T22:28:19.2637021Z,INFO,retries: 0,
deployment,2025-09-21T22:28:19.2637263Z,INFO,"retry-exempt-status-codes: 400,401,403,404,422",
deployment,2025-09-21T22:28:19.2637560Z,INFO,env:,
deployment,2025-09-21T22:28:19.2637744Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.2637979Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.2638217Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.2638423Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.2638629Z,INFO,CC_FORK: false,
deployment,2025-09-21T22:28:19.2638858Z,INFO,CC_OIDC_AUDIENCE: https://codecov.io,
deployment,2025-09-21T22:28:19.2639140Z,INFO,CC_USE_OIDC: false,
deployment,2025-09-21T22:28:19.2639344Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.3654363Z,INFO,"##[group]Run if [ ""false"" == 'true' ] && [ ""$CC_FORK"" != 'true' ];",
deployment,2025-09-21T22:28:19.3654839Z,INFO,"[36;1mif [ ""false"" == 'true' ] && [ ""$CC_FORK"" != 'true' ];[0m",
deployment,2025-09-21T22:28:19.3655186Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.3655457Z,INFO,"[36;1m  echo ""CC_TOKEN=$CC_OIDC_TOKEN"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3655827Z,INFO,"[36;1melif [ -n """" ];[0m",
deployment,2025-09-21T22:28:19.3656070Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.3656340Z,INFO,"[36;1m  echo -e ""\033[0;32m==>\033[0m Token set from env""[0m",
deployment,2025-09-21T22:28:19.3656710Z,INFO,"[36;1m    echo ""CC_TOKEN="" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3657012Z,INFO,[36;1melse[0m,
deployment,2025-09-21T22:28:19.3657372Z,INFO,"[36;1m  if [ -n ""***"" ];[0m",
deployment,2025-09-21T22:28:19.3657673Z,INFO,[36;1m  then[0m,
deployment,2025-09-21T22:28:19.3657959Z,INFO,"[36;1m    echo -e ""\033[0;32m==>\033[0m Token set from input""[0m",
deployment,2025-09-21T22:28:19.3658453Z,INFO,"[36;1m    CC_TOKEN=$(echo ""***"" | tr -d '\n')[0m",
deployment,2025-09-21T22:28:19.3658817Z,INFO,"[36;1m    echo ""CC_TOKEN=$CC_TOKEN"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3659153Z,INFO,[36;1m  fi[0m,
deployment,2025-09-21T22:28:19.3659362Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.3689702Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.3690119Z,INFO,env:,
deployment,2025-09-21T22:28:19.3690344Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.3690615Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.3690917Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.3691345Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.3691812Z,INFO,CC_FORK: false,
deployment,2025-09-21T22:28:19.3692112Z,INFO,CC_OIDC_TOKEN:,
deployment,2025-09-21T22:28:19.3692397Z,INFO,CC_OIDC_AUDIENCE: https://codecov.io,
deployment,2025-09-21T22:28:19.3692735Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.3745169Z,INFO,[0;32m==>[0m Token set from input,
deployment,2025-09-21T22:28:19.3792663Z,INFO,"##[group]Run if [ -z ""$CC_BRANCH"" ] && [ -z ""$CC_TOKEN"" ] && [ ""$CC_FORK"" == 'true' ]",
deployment,2025-09-21T22:28:19.3793175Z,INFO,"[36;1mif [ -z ""$CC_BRANCH"" ] && [ -z ""$CC_TOKEN"" ] && [ ""$CC_FORK"" == 'true' ][0m",
deployment,2025-09-21T22:28:19.3793546Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.3793964Z,INFO,"[36;1m  echo -e ""\033[0;32m==>\033[0m Fork detected, setting branch to $GITHUB_EVENT_PULL_REQUEST_HEAD_LABEL""[0m",
deployment,2025-09-21T22:28:19.3794515Z,INFO,"[36;1m  TOKENLESS=""$GITHUB_EVENT_PULL_REQUEST_HEAD_LABEL""[0m",
deployment,2025-09-21T22:28:19.3794906Z,INFO,"[36;1m  CC_BRANCH=""$GITHUB_EVENT_PULL_REQUEST_HEAD_LABEL""[0m",
deployment,2025-09-21T22:28:19.3795281Z,INFO,"[36;1m  echo ""TOKENLESS=$TOKENLESS"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3795602Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.3795788Z,INFO,[36;1m[0m,
deployment,2025-09-21T22:28:19.3796027Z,INFO,"[36;1mecho ""CC_BRANCH=$CC_BRANCH"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3824089Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.3824449Z,INFO,env:,
deployment,2025-09-21T22:28:19.3824649Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.3824876Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.3825119Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.3825329Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.3825544Z,INFO,CC_FORK: false,
deployment,2025-09-21T22:28:19.3825862Z,INFO,CC_TOKEN: ***,
deployment,2025-09-21T22:28:19.3826068Z,INFO,CC_BRANCH:,
deployment,2025-09-21T22:28:19.3826487Z,INFO,GITHUB_EVENT_PULL_REQUEST_HEAD_LABEL: nektos:dependabot/github_actions/dependencies-27043a4009,
deployment,2025-09-21T22:28:19.3827061Z,INFO,GITHUB_EVENT_PULL_REQUEST_HEAD_REPO_FULL_NAME: nektos/act,
deployment,2025-09-21T22:28:19.3827426Z,INFO,GITHUB_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.3827677Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.3904856Z,INFO,"##[group]Run if [ -z ""$CC_SHA"" ];",
deployment,2025-09-21T22:28:19.3905173Z,INFO,"[36;1mif [ -z ""$CC_SHA"" ];[0m",
deployment,2025-09-21T22:28:19.3905428Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.3905691Z,INFO,"[36;1m  CC_SHA=""$GITHUB_EVENT_PULL_REQUEST_HEAD_SHA""[0m",
deployment,2025-09-21T22:28:19.3906003Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.3906254Z,INFO,"[36;1mif [ -z ""$CC_PR"" ] && [ ""$CC_FORK"" == 'true' ];[0m",
deployment,2025-09-21T22:28:19.3906580Z,INFO,[36;1mthen[0m,
deployment,2025-09-21T22:28:19.3906799Z,INFO,"[36;1m  CC_PR=""$GITHUB_EVENT_NUMBER""[0m",
deployment,2025-09-21T22:28:19.3907077Z,INFO,[36;1mfi[0m,
deployment,2025-09-21T22:28:19.3907261Z,INFO,[36;1m[0m,
deployment,2025-09-21T22:28:19.3907485Z,INFO,"[36;1mecho ""CC_SHA=$CC_SHA"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3907811Z,INFO,"[36;1mecho ""CC_PR=$CC_PR"" >> ""$GITHUB_ENV""[0m",
deployment,2025-09-21T22:28:19.3935379Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.3935765Z,INFO,env:,
deployment,2025-09-21T22:28:19.3935975Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.3936227Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.3936493Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.3936721Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.3936950Z,INFO,CC_FORK: false,
deployment,2025-09-21T22:28:19.3937279Z,INFO,CC_TOKEN: ***,
deployment,2025-09-21T22:28:19.3937504Z,INFO,CC_BRANCH:,
deployment,2025-09-21T22:28:19.3937713Z,INFO,CC_PR:,
deployment,2025-09-21T22:28:19.3937908Z,INFO,CC_SHA:,
deployment,2025-09-21T22:28:19.3938127Z,INFO,GITHUB_EVENT_NAME: pull_request,
deployment,2025-09-21T22:28:19.3938436Z,INFO,GITHUB_EVENT_NUMBER: 5936,
deployment,2025-09-21T22:28:19.3938864Z,INFO,GITHUB_EVENT_PULL_REQUEST_HEAD_SHA: 5e3e3315424fbeac7e955fa6b7fe2bae85b09aa3,
deployment,2025-09-21T22:28:19.3939315Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:19.4022681Z,INFO,##[group]Run ${GITHUB_ACTION_PATH}/dist/codecov.sh,
deployment,2025-09-21T22:28:19.4023075Z,INFO,[36;1m${GITHUB_ACTION_PATH}/dist/codecov.sh[0m,
deployment,2025-09-21T22:28:19.4050669Z,INFO,shell: /usr/bin/bash --noprofile --norc -e -o pipefail {0},
deployment,2025-09-21T22:28:19.4051052Z,INFO,env:,
deployment,2025-09-21T22:28:19.4051253Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:19.4051712Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:19.4052000Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:19.4052223Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:19.4052458Z,INFO,CC_FORK: false,
deployment,2025-09-21T22:28:19.4052776Z,INFO,CC_TOKEN: ***,
deployment,2025-09-21T22:28:19.4053179Z,INFO,CC_BRANCH:,
deployment,2025-09-21T22:28:19.4053446Z,INFO,CC_SHA: 5e3e3315424fbeac7e955fa6b7fe2bae85b09aa3,
deployment,2025-09-21T22:28:19.4053774Z,INFO,CC_PR:,
deployment,2025-09-21T22:28:19.4053975Z,INFO,CC_BASE_SHA:,
deployment,2025-09-21T22:28:19.4054190Z,INFO,CC_BINARY:,
deployment,2025-09-21T22:28:19.4054392Z,INFO,CC_BUILD:,
deployment,2025-09-21T22:28:19.4054739Z,INFO,CC_BUILD_URL:,
deployment,2025-09-21T22:28:19.4054950Z,INFO,CC_CODE:,
deployment,2025-09-21T22:28:19.4055148Z,INFO,CC_DIR:,
deployment,2025-09-21T22:28:19.4055366Z,INFO,CC_DISABLE_FILE_FIXES: false,
deployment,2025-09-21T22:28:19.4055639Z,INFO,CC_DISABLE_SEARCH: false,
deployment,2025-09-21T22:28:19.4055905Z,INFO,CC_DISABLE_TELEM: false,
deployment,2025-09-21T22:28:19.4056152Z,INFO,CC_DRY_RUN: false,
deployment,2025-09-21T22:28:19.4056383Z,INFO,CC_ENTERPRISE_URL:,
deployment,2025-09-21T22:28:19.4056615Z,INFO,CC_ENV:,
deployment,2025-09-21T22:28:19.4056812Z,INFO,CC_EXCLUDES:,
deployment,2025-09-21T22:28:19.4057037Z,ERROR,CC_FAIL_ON_ERROR: true,
deployment,2025-09-21T22:28:19.4057286Z,INFO,CC_FILES: coverage.txt,
deployment,2025-09-21T22:28:19.4057529Z,INFO,CC_FLAGS:,
deployment,2025-09-21T22:28:19.4057732Z,INFO,CC_FORCE:,
deployment,2025-09-21T22:28:19.4057932Z,INFO,CC_GCOV_ARGS:,
deployment,2025-09-21T22:28:19.4058173Z,INFO,CC_GCOV_EXECUTABLE: gcov,
deployment,2025-09-21T22:28:19.4058421Z,INFO,CC_GCOV_IGNORE:,
deployment,2025-09-21T22:28:19.4058647Z,INFO,CC_GCOV_INCLUDE:,
deployment,2025-09-21T22:28:19.4058881Z,INFO,CC_GIT_SERVICE: github,
deployment,2025-09-21T22:28:19.4059143Z,INFO,CC_HANDLE_NO_REPORTS_FOUND: false,
deployment,2025-09-21T22:28:19.4059431Z,INFO,CC_JOB_CODE:,
deployment,2025-09-21T22:28:19.4059647Z,INFO,CC_LEGACY: false,
deployment,2025-09-21T22:28:19.4059864Z,INFO,CC_NAME:,
deployment,2025-09-21T22:28:19.4060070Z,INFO,CC_NETWORK_FILTER:,
deployment,2025-09-21T22:28:19.4060303Z,INFO,CC_NETWORK_PREFIX:,
deployment,2025-09-21T22:28:19.4060541Z,INFO,CC_NETWORK_ROOT_FOLDER:,
deployment,2025-09-21T22:28:19.4060780Z,INFO,CC_OS:,
deployment,2025-09-21T22:28:19.4060981Z,INFO,CC_PARENT_SHA:,
deployment,2025-09-21T22:28:19.4061200Z,INFO,CC_PLUGINS:,
deployment,2025-09-21T22:28:19.4061422Z,INFO,CC_RECURSE_SUBMODULES: false,
deployment,2025-09-21T22:28:19.4061891Z,INFO,CC_REPORT_TYPE:,
deployment,2025-09-21T22:28:19.4062123Z,INFO,CC_RUN_CMD: upload-coverage,
deployment,2025-09-21T22:28:19.4062394Z,INFO,CC_SERVICE: github,
deployment,2025-09-21T22:28:19.4062635Z,INFO,CC_SKIP_VALIDATION: false,
deployment,2025-09-21T22:28:19.4062884Z,INFO,CC_SLUG:,
deployment,2025-09-21T22:28:19.4063090Z,INFO,CC_SWIFT_PROJECT:,
